,laptop_ID,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,height,width,Cpu Speed GHz,Cpu Company,has_SSD,has_HDD,GpuManufacturer
984,998,Other,Notebook,14.0,4,Windows 10,1.75,915.0,1366,768,2.3,Intel,0,1,Intel
985,999,Dell,Notebook,15.6,4,Windows 10,2.25,599.0,1366,768,2.5,Intel,0,1,AMD
986,1000,HP,Notebook,15.6,8,Windows 10,2.04,806.0,1920,1080,2.5,Intel,0,1,Intel
987,1001,Lenovo,Gaming,15.6,8,Windows 10,2.5,1189.0,1920,1080,2.8,Intel,1,1,Nvidia
988,1002,Dell,Notebook,15.6,8,Windows 10,2.36,749.0,1366,768,2.7,Intel,0,1,AMD
989,1003,Dell,Notebook,14.0,8,Windows 10,1.6,1119.0,1920,1080,2.5,Intel,1,0,Intel
990,1004,HP,Netbook,12.5,8,Windows 10,0.97,1908.0,1920,1080,1.2,Intel,1,0,Intel
991,1005,HP,Notebook,15.6,4,Windows 10,2.1,499.0,1920,1080,2.0,Intel,1,1,AMD
992,1006,Lenovo,Notebook,15.6,4,Other,1.9,270.62,1366,768,1.1,Intel,1,0,Intel
993,1007,Lenovo,Notebook,15.6,8,Windows 10,2.3,1349.0,1920,1080,2.3,Intel,1,0,Intel
994,1008,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.68,889.0,1920,1080,2.5,Intel,1,0,Intel
995,1009,Asus,Notebook,13.3,8,Windows 10,1.4,1150.0,3200,1800,2.5,Intel,1,0,Intel
996,1010,HP,Ultrabook,13.3,8,Windows 10,1.11,1349.0,1920,1080,2.7,Intel,1,0,Intel
997,1011,Acer,Notebook,15.6,4,Windows 10,2.4,380.0,1366,768,1.1,Intel,0,1,Intel
998,1012,Asus,Gaming,15.6,16,Windows 10,2.5,1799.0,1920,1080,2.8,Intel,1,1,Nvidia
999,1013,HP,Ultrabook,14.0,8,Windows 10,1.48,2089.0,1920,1080,2.7,Intel,1,0,Intel
1000,1014,Acer,Gaming,15.6,8,Windows 10,2.7,1260.0,1920,1080,2.8,Intel,1,1,Nvidia
1001,1015,HP,Notebook,13.3,8,Windows 10,1.34,1189.0,1920,1080,2.5,Intel,1,0,Intel
1002,1016,Dell,Notebook,15.6,4,Windows 10,2.18,547.0,1366,768,2.4,Intel,1,0,Intel
1003,1017,HP,Notebook,14.0,4,Windows 10,1.64,779.0,1366,768,2.5,Intel,0,1,Intel
1004,1018,Other,Notebook,13.3,4,Windows 10,1.2,1195.0,1920,1080,2.3,Intel,1,0,Intel
1005,1019,HP,Notebook,14.0,4,Windows 10,1.48,1099.99,1366,768,2.4,Intel,1,0,Intel
1006,1020,HP,Notebook,14.0,4,Windows 10,1.95,1205.0,1920,1080,2.5,Intel,1,0,Intel
1007,1021,HP,Ultrabook,14.0,8,Other,1.43,1449.0,1920,1080,2.6,Intel,1,0,Intel
1008,1022,HP,Notebook,14.0,8,Windows 10,1.64,1049.26,1920,1080,2.5,Intel,1,0,Nvidia
1009,1023,HP,Notebook,14.0,4,Windows 10,1.64,684.0,1366,768,2.4,Intel,0,1,Intel
1010,1024,Dell,Gaming,15.6,8,Windows 10,2.65,949.0,1920,1080,2.5,Intel,0,0,Nvidia
1011,1025,HP,Ultrabook,12.5,4,Windows 10,1.26,1539.0,1920,1080,2.5,Intel,0,1,Intel
1012,1026,HP,Notebook,14.0,4,Windows 10,1.48,1590.0,1920,1080,2.5,Intel,1,0,Intel
1013,1027,HP,Ultrabook,14.0,8,Windows 10,1.54,1887.21,1920,1080,2.5,Intel,1,0,Intel
1014,1028,HP,Notebook,13.3,4,Windows 10,1.49,800.0,1366,768,2.4,Intel,0,1,Intel
1015,1029,Other,Notebook,13.3,8,Windows 10,1.5,1210.0,1366,768,2.3,Intel,1,0,Intel
1016,1030,HP,Notebook,15.6,4,Windows 10,2.04,769.99,1366,768,2.4,Intel,1,0,Intel
1017,1031,Lenovo,Notebook,17.3,16,Other,2.4,2968.0,3840,2160,2.7,Intel,1,0,Nvidia
1018,1032,Other,Notebook,14.0,8,Windows 10,1.47,1490.0,1920,1080,2.3,Intel,1,0,Intel
1019,1033,HP,Notebook,14.0,8,Windows 10,1.43,2229.0,1920,1080,2.5,Intel,1,0,Intel
1020,1034,Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,795.99,1920,1080,2.3,Intel,0,1,Intel
1021,1035,Other,Ultrabook,13.3,8,Windows 10,1.2,1590.0,1920,1080,2.3,Intel,1,0,Intel
1022,1036,HP,Notebook,13.3,8,Windows 10,1.11,1149.0,1920,1080,2.5,Intel,1,0,Intel
1023,1037,HP,Notebook,14.0,8,Windows 10,1.64,1185.43,1920,1080,2.7,Intel,1,0,Nvidia
1024,1038,Dell,Notebook,15.6,8,Windows 10,2.09,1046.44,1920,1080,2.4,Intel,0,1,Intel
1025,1039,HP,Ultrabook,12.5,4,Windows 10,1.26,1559.0,1366,768,2.5,Intel,1,0,Intel
1026,1040,HP,Notebook,14.0,4,Windows 10,2.31,1189.0,1366,768,2.5,Intel,0,1,Intel
1027,1041,HP,Notebook,14.0,4,Windows 10,1.95,1060.0,1366,768,2.5,Intel,0,1,Intel
1028,1042,Dell,Ultrabook,13.3,8,Windows 10,1.29,1624.0,3200,1800,2.5,Intel,1,0,Intel
1029,1043,HP,Notebook,17.3,8,Windows 10,2.63,1080.0,1920,1080,2.5,Intel,1,0,Nvidia
1030,1044,HP,Notebook,14.0,4,Windows 10,1.64,973.0,1366,768,2.5,Intel,1,0,Intel
1031,1045,Acer,Notebook,15.6,6,Windows 10,2.1,409.0,1366,768,3.0,AMD,0,1,AMD
1032,1046,Other,Gaming,17.3,8,Windows 10,2.7,1191.8,1920,1080,2.8,Intel,1,1,Nvidia
1033,1047,HP,Notebook,14.0,8,Other,1.95,1195.0,1920,1080,2.3,Intel,1,0,Intel
1034,1048,HP,Notebook,15.6,8,Windows 10,1.84,1228.99,1920,1080,2.5,Intel,1,0,Intel
1035,1049,HP,Ultrabook,12.5,8,Windows 10,1.26,1349.0,1920,1080,2.5,Intel,1,0,Intel
1036,1050,HP,Notebook,15.6,4,Windows 10,2.04,742.0,1366,768,2.5,Intel,0,1,Intel
1037,1051,Other,Ultrabook,14.0,8,Windows 10,1.47,1725.0,1920,1080,2.6,Intel,1,0,Intel
1038,1052,Dell,Notebook,15.6,8,Other,2.09,1062.95,1920,1080,2.4,Intel,1,0,Intel
1039,1053,HP,Notebook,14.0,8,Windows 10,1.64,1010.51,1920,1080,2.5,Intel,1,0,Intel
1040,1054,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,847.0,1920,1080,2.5,Intel,1,0,Intel
1041,1055,Other,Notebook,14.0,2,Windows 10,1.45,210.8,1366,768,1.44,Intel,0,0,Intel
1042,1056,Other,Notebook,15.6,16,Windows 10,2.4,1425.0,1920,1080,2.5,Intel,1,0,Nvidia
1043,1057,Lenovo,Notebook,15.6,8,Windows 10,2.3,1049.6,1920,1080,2.3,Intel,1,0,Intel
1044,1058,HP,Notebook,14.0,4,Windows 10,1.54,1000.0,1920,1080,2.3,Intel,0,1,Intel
1045,1059,HP,Notebook,15.6,8,Windows 10,1.84,2103.34,1920,1080,2.4,Intel,1,1,Intel
1046,1060,HP,Notebook,14.0,8,Other,1.43,1469.0,1920,1080,2.3,Intel,1,0,Intel
1047,1061,Other,Gaming,17.3,16,Windows 10,3.78,1545.64,1920,1080,2.7,Intel,1,1,Nvidia
1048,1062,Lenovo,Gaming,17.3,16,Windows 10,4.6,2289.99,1920,1080,2.6,Intel,1,1,Nvidia
1049,1063,Asus,Netbook,11.6,4,Other,1.2,287.9,1366,768,1.6,Intel,0,0,Intel
1050,1064,Lenovo,Notebook,14.0,16,Other,1.1,2620.0,2560,1440,2.6,Intel,1,0,Intel
1051,1065,HP,Notebook,15.6,8,Windows 10,1.91,979.0,1920,1080,2.7,Intel,0,1,Nvidia
1052,1066,Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,1094.0,1920,1080,2.7,Intel,1,0,Intel
1053,1067,HP,Notebook,15.6,4,Windows 10,2.04,979.0,1366,768,2.5,Intel,1,0,Intel
1054,1068,Dell,Ultrabook,13.3,16,Windows 10,1.2,2254.0,3200,1800,2.7,Intel,1,0,Intel
1055,1069,HP,Notebook,15.6,4,Windows 10,2.31,705.15,1366,768,2.3,Intel,0,1,Intel
1056,1070,HP,Notebook,15.6,4,Other,1.96,499.0,1366,768,2.5,Intel,0,1,Intel
1057,1071,Acer,Notebook,15.6,8,Windows 10,2.4,449.0,1366,768,2.2,AMD,0,1,AMD
1058,1072,Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,1299.0,1920,1080,2.7,Intel,1,0,Intel
1059,1073,Other,Gaming,15.6,16,Windows 10,2.94,1819.0,1920,1080,2.6,Intel,1,1,Nvidia
1060,1074,HP,Notebook,15.6,8,Windows 10,2.04,1070.0,1920,1080,2.7,Intel,1,0,Intel
1061,1075,Asus,Gaming,17.3,16,Other,4.0,998.0,1920,1080,2.6,Intel,0,1,Nvidia
1062,1076,Dell,Notebook,15.6,4,Windows 10,2.25,559.0,1920,1080,2.5,Intel,0,1,Intel
1063,1077,Dell,Notebook,15.6,16,Windows 10,2.32,989.99,1920,1080,2.7,Intel,0,1,AMD
1064,1079,Other,Gaming,15.6,16,Windows 10,1.8,1929.0,1920,1080,2.6,Intel,1,1,Nvidia
1065,1080,Dell,Ultrabook,13.3,8,Windows 10,1.29,1458.0,1920,1080,2.7,Intel,1,0,Intel
1066,1081,Asus,Gaming,17.3,64,Windows 10,3.58,3975.0,1920,1080,2.7,Intel,1,0,Nvidia
1067,1082,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,798.01,1920,1080,2.5,Intel,1,0,Intel
1068,1083,Dell,Gaming,15.6,16,Windows 10,3.21,1329.0,3840,2160,2.6,Intel,1,1,Nvidia
1069,1084,Other,Ultrabook,12.0,8,Other,0.92,1300.0,2304,1440,1.1,Intel,0,0,Intel
1070,1085,Dell,Notebook,15.6,4,Windows 10,2.06,481.98,1366,768,2.3,Intel,0,1,Intel
1071,1086,HP,Notebook,15.6,4,Windows 10,2.31,1199.0,1366,768,2.3,Intel,0,1,Intel
1072,1087,HP,Ultrabook,12.5,8,Other,1.26,1199.0,1920,1080,2.3,Intel,1,0,Intel
1073,1088,HP,Notebook,13.3,8,Windows 10,1.49,1090.0,1920,1080,2.7,Intel,1,0,Intel
1074,1089,Lenovo,Ultrabook,12.5,8,Windows 10,1.3,1713.49,1920,1080,2.5,Intel,1,0,Intel
1075,1090,Lenovo,Notebook,17.3,8,Windows 10,3.0,659.0,1600,900,2.3,Intel,0,1,AMD
1076,1091,Lenovo,Notebook,15.6,4,Windows 10,2.3,977.0,1920,1080,2.3,Intel,0,1,Nvidia
1077,1092,Other,Gaming,17.3,16,Windows 10,3.78,2499.0,1920,1080,2.8,Intel,1,1,Nvidia
1078,1093,Lenovo,Notebook,15.6,4,Windows 10,2.1,540.0,1366,768,2.3,Intel,0,1,Intel
1079,1094,HP,Notebook,15.6,4,Other,2.31,940.0,1920,1080,2.3,Intel,0,1,Intel
1080,1095,Lenovo,Ultrabook,12.5,8,Windows 10,0.99,1399.0,2560,1440,1.2,Intel,1,0,Intel
1081,1096,Lenovo,Gaming,17.3,32,Windows 10,4.6,3240.0,1920,1080,2.7,Intel,1,0,Nvidia
1082,1097,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,646.27,1920,1200,1.44,Intel,0,0,Intel
1083,1098,HP,Ultrabook,13.3,16,Windows 10,1.3,2049.0,3840,2160,2.7,Intel,1,0,Intel
1084,1099,Dell,Notebook,15.6,8,Windows 10,2.18,750.0,1920,1080,2.5,Intel,1,0,Intel
1085,1100,HP,Notebook,14.0,4,Other,1.54,1030.99,1920,1080,2.3,Intel,0,1,Intel
1086,1101,HP,Workstation,15.6,8,Other,1.9,1495.0,1920,1080,2.5,Intel,1,0,AMD
1087,1102,Lenovo,Notebook,14.0,8,Other,1.7,1199.0,1920,1080,2.3,Intel,1,0,Intel
1088,1103,HP,Notebook,13.3,4,Other,1.29,615.0,3200,1800,1.5,Intel,0,0,Intel
1089,1104,Acer,Notebook,15.6,4,Windows 10,2.4,387.0,1366,768,2.2,AMD,0,1,AMD
1090,1105,Dell,Notebook,15.6,4,Other,2.2,393.49,1366,768,1.6,Intel,0,1,Intel
1091,1106,HP,Notebook,15.6,4,Other,1.86,345.99,1366,768,2.0,Intel,0,1,Intel
1092,1107,Asus,Gaming,17.3,8,Windows 10,2.7,1599.0,1920,1080,2.8,Intel,1,1,Nvidia
1093,1108,Dell,Ultrabook,13.3,4,Windows 10,1.4,818.35,1920,1080,1.6,Intel,1,0,AMD
1094,1109,HP,Netbook,12.5,4,Other,2.4,1599.0,1366,768,2.3,Intel,1,0,Intel
1095,1110,Acer,Notebook,15.6,8,Windows 10,2.4,799.0,1920,1080,2.5,Intel,1,1,Nvidia
1096,1111,Dell,Notebook,15.6,8,Windows 10,2.36,638.8,1920,1080,2.5,Intel,0,1,AMD
1097,1112,Other,Gaming,17.3,8,Windows 10,2.6,1599.0,1920,1080,2.6,Intel,1,0,Nvidia
1098,1113,HP,Notebook,15.6,4,Windows 10,1.96,500.0,1366,768,1.6,Intel,0,1,Intel
1099,1114,Asus,Gaming,17.3,16,Windows 10,4.3,2299.0,1920,1080,2.6,Intel,1,1,Nvidia
1100,1115,Dell,Ultrabook,12.5,4,Other,1.5,1135.15,1366,768,2.3,Intel,0,1,Intel
1101,1116,Dell,Ultrabook,12.5,4,Other,1.5,1166.97,1366,768,2.3,Intel,1,0,Intel
1102,1117,Acer,Notebook,15.6,4,Other,2.2,209.0,1366,768,1.5,Intel,1,0,Intel
1103,1118,HP,Workstation,17.3,8,Other,3.0,2899.0,1920,1080,2.6,Intel,0,1,AMD
1104,1119,Lenovo,Gaming,15.6,16,Windows 10,2.4,1199.0,1920,1080,2.8,Intel,1,0,Nvidia
1105,1120,Dell,Ultrabook,12.5,8,Other,1.5,1413.1,1366,768,2.3,Intel,1,0,Intel
1106,1121,Other,Gaming,17.3,8,Windows 10,2.9,1511.19,1920,1080,2.6,Intel,1,1,Nvidia
1107,1122,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,867.0,1920,1080,2.3,Intel,1,0,Intel
1108,1123,HP,Notebook,15.6,4,Windows 10,2.1,398.0,1920,1080,2.5,AMD,0,1,AMD
1109,1124,Asus,Gaming,15.6,16,Windows 10,2.59,1339.0,1920,1080,2.6,Intel,1,1,Nvidia
1110,1125,HP,Notebook,13.3,8,Windows 10,1.16,1699.0,3200,1800,1.1,Intel,1,0,Intel
1111,1126,Dell,Notebook,15.6,4,Other,2.24,769.15,1366,768,2.3,Intel,0,1,AMD
1112,1127,Lenovo,Notebook,15.6,4,Windows 10,2.1,429.0,1366,768,2.0,Intel,1,0,Intel
1113,1128,HP,Ultrabook,13.3,8,Windows 10,1.16,1969.0,1920,1080,2.5,Intel,1,0,Intel
1114,1129,Lenovo,2 in 1 Convertible,10.1,4,Other,0.69,549.0,1920,1200,1.44,Intel,0,0,Intel
1115,1130,Dell,Ultrabook,13.3,8,Windows 10,1.23,1379.0,1920,1080,2.4,Intel,1,0,Intel
1116,1131,Lenovo,Gaming,17.3,16,Windows 10,4.6,2749.99,1920,1080,2.7,Intel,1,0,Nvidia
1117,1132,Other,Ultrabook,12.5,8,Windows 10,1.25,1029.0,3840,2160,2.5,Intel,1,0,Intel
1118,1133,Other,Ultrabook,13.3,16,Windows 10,1.05,2226.0,1920,1080,2.7,Intel,1,0,Intel
1119,1134,Asus,Gaming,17.3,8,Windows 10,3.52,1312.49,1920,1080,2.6,Intel,1,1,Nvidia
1120,1135,Other,Notebook,13.3,4,Windows 10,1.35,196.0,1920,1080,1.44,Intel,0,0,Intel
1121,1136,HP,Notebook,13.3,8,Windows 10,1.16,1690.0,1920,1080,2.3,Intel,1,0,Intel
1122,1137,HP,Notebook,14.0,8,Other,1.43,1513.0,1920,1080,2.3,Intel,1,0,Intel
1123,1138,Dell,Notebook,15.6,4,Other,2.09,523.63,1366,768,2.3,Intel,0,1,Intel
1124,1139,Asus,Notebook,15.6,4,Windows 10,2.0,435.0,1366,768,2.4,Intel,0,1,Intel
1125,1140,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,1669.0,1920,1080,2.5,Intel,1,0,Intel
1126,1141,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,479.0,1920,1200,1.44,Intel,0,0,Intel
1127,1142,HP,Ultrabook,12.5,8,Other,1.26,1895.0,1366,768,2.4,Intel,1,0,Intel
1128,1143,Lenovo,Gaming,15.6,8,Other,2.4,989.0,1920,1080,2.5,Intel,1,1,Nvidia
1129,1144,HP,Gaming,17.3,8,Windows 10,3.35,1129.0,1920,1080,2.3,Intel,1,1,Nvidia
1130,1145,HP,Notebook,15.6,8,Windows 10,2.04,629.0,1366,768,2.7,Intel,0,1,Intel
1131,1146,Lenovo,2 in 1 Convertible,14.0,8,Other,1.8,2050.38,1920,1080,2.6,Intel,1,0,Nvidia
1132,1147,Asus,Notebook,14.0,4,Windows 10,1.5,278.0,1366,768,1.1,Intel,0,0,Intel
1133,1148,HP,Ultrabook,15.6,8,Windows 10,1.84,752.0,1920,1080,2.7,Intel,1,0,Intel
1134,1149,Acer,Notebook,15.6,4,Windows 10,2.23,616.0,1920,1080,2.5,Intel,0,1,Nvidia
1135,1150,Lenovo,Notebook,15.6,16,Windows 10,2.5,1099.0,1920,1080,2.5,Intel,0,0,AMD
1136,1151,HP,Workstation,17.3,8,Other,3.0,3949.4,1920,1080,2.6,Intel,1,0,Nvidia
1137,1153,Dell,Notebook,15.6,8,Windows 10,2.5,784.0,1366,768,2.5,Intel,0,1,AMD
1138,1154,Other,Gaming,17.3,16,Windows 10,3.78,2399.0,1920,1080,2.7,Intel,1,1,Nvidia
1139,1155,HP,Ultrabook,15.6,8,Other,1.88,2171.72,1920,1080,2.5,Intel,1,0,Intel
1140,1156,Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,2440.0,2560,1440,2.6,Intel,1,0,Intel
1141,1157,Other,Gaming,15.6,8,Windows 10,2.4,1142.8,1920,1080,2.8,Intel,1,1,Nvidia
1142,1160,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1629.0,1920,1080,2.4,Intel,1,0,Intel
1143,1161,HP,Workstation,15.6,8,Other,2.59,2229.0,1920,1080,2.6,Intel,1,0,Nvidia
1144,1162,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1799.0,2560,1440,2.6,Intel,1,0,Intel
1145,1163,HP,Workstation,15.6,8,Other,2.0,1899.0,1920,1080,2.6,Intel,1,0,Nvidia
1146,1164,HP,Ultrabook,12.5,8,Other,1.26,2296.95,1920,1080,2.5,Intel,1,0,Intel
1147,1165,Dell,Notebook,15.6,8,Windows 10,2.18,1009.9,1920,1080,2.7,Intel,1,0,Nvidia
1148,1166,HP,Notebook,15.6,8,Other,1.88,1579.0,1920,1080,2.3,Intel,1,0,Intel
1149,1167,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,2339.0,2560,1440,2.5,Intel,1,0,Intel
1150,1168,Lenovo,Notebook,15.6,4,Other,1.9,339.0,1366,768,2.0,Intel,0,1,Intel
1151,1169,HP,Notebook,15.6,4,Windows 10,1.86,297.0,1366,768,1.8,AMD,0,1,AMD
1152,1170,Lenovo,Notebook,15.6,8,Other,2.32,599.0,1920,1080,2.3,Intel,0,1,AMD
1153,1171,Dell,Gaming,15.6,8,Windows 10,2.62,1199.0,1920,1080,2.8,Intel,0,1,Nvidia
1154,1172,Dell,Notebook,15.6,8,Windows 10,2.04,2250.68,3840,2160,2.3,Intel,1,0,Nvidia
1155,1173,HP,Notebook,15.6,4,Windows 10,1.91,478.89,1920,1080,2.5,AMD,1,0,AMD
1156,1174,Other,Gaming,17.3,16,Windows 10,2.7,1492.8,1920,1080,2.8,Intel,1,1,Nvidia
1157,1175,Lenovo,Ultrabook,14.0,12,Other,1.4,2299.0,1920,1080,2.6,Intel,1,0,Intel
1158,1176,Lenovo,Notebook,15.6,8,Windows 10,2.5,788.49,1920,1080,2.3,Intel,0,0,AMD
1159,1177,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,2041.0,2560,1440,2.6,Intel,1,0,Intel
1160,1178,Lenovo,Ultrabook,14.0,8,Other,1.7,1499.0,1920,1080,2.6,Intel,1,0,Intel
1161,1179,Other,Gaming,14.0,16,Windows 10,1.7,1769.0,1920,1080,2.6,Intel,1,1,Nvidia
1162,1180,HP,Gaming,15.6,8,Windows 10,2.62,899.0,1920,1080,2.8,Intel,0,1,Nvidia
1163,1181,Lenovo,Notebook,15.6,8,Windows 10,2.2,459.0,1366,768,2.0,Intel,0,1,Intel
1164,1182,HP,Notebook,15.6,4,Other,2.1,476.99,1366,768,2.3,Intel,0,1,Intel
1165,1183,Dell,Gaming,15.6,8,Windows 10,2.62,1498.0,3840,2160,2.8,Intel,1,1,Nvidia
1166,1184,Lenovo,Notebook,15.6,8,Windows 10,1.95,1390.0,1920,1080,2.5,Intel,1,0,Intel
1167,1185,Lenovo,Notebook,15.6,4,Windows 10,2.2,468.0,1920,1080,2.0,Intel,0,1,Nvidia
1168,1186,HP,Notebook,14.0,2,Windows 10,1.44,249.0,1366,768,1.6,Intel,0,0,Intel
1169,1187,Other,Gaming,15.6,8,Windows 10,2.2,839.0,1920,1080,2.7,Intel,0,1,Nvidia
1170,1188,HP,Notebook,15.6,8,Windows 10,1.96,679.0,1920,1080,2.5,Intel,1,0,Intel
1171,1189,HP,Notebook,15.6,16,Windows 10,2.1,1159.0,1920,1080,1.8,Intel,1,0,Intel
1172,1190,Asus,Notebook,15.6,4,Windows 10,2.2,369.0,1366,768,1.6,Intel,0,1,Intel
1173,1191,Lenovo,Notebook,15.6,4,Other,2.1,398.0,1366,768,2.3,Intel,0,1,Intel
1174,1192,Lenovo,Notebook,15.6,8,Other,2.2,709.0,1920,1080,2.7,Intel,0,1,Nvidia
1175,1193,Asus,Notebook,14.0,4,Windows 10,2.0,769.0,1920,1080,2.4,Intel,1,0,Intel
1176,1194,Lenovo,Notebook,15.6,4,Other,2.32,825.0,1920,1080,2.5,Intel,0,0,Intel
1177,1195,Lenovo,Gaming,15.6,16,Windows 10,3.31,1305.0,1920,1080,2.6,Intel,1,0,Nvidia
1178,1196,Other,Gaming,15.6,16,Windows 10,1.91,2153.37,1920,1080,2.6,Intel,1,1,Nvidia
1179,1197,HP,Notebook,15.6,4,Windows 10,2.07,650.0,1366,768,2.3,Intel,0,1,Intel
1180,1198,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,1637.0,2560,1440,2.3,Intel,1,0,Intel
1181,1199,Lenovo,Ultrabook,15.6,6,Windows 10,1.54,831.0,1920,1080,2.7,Intel,1,0,Nvidia
1182,1200,Dell,Notebook,15.6,8,Other,1.98,895.01,1920,1080,2.7,Intel,1,0,Nvidia
1183,1201,Acer,Notebook,15.6,4,Windows 10,2.1,333.0,1366,768,2.0,Intel,0,1,Intel
1184,1202,HP,Notebook,15.6,6,Windows 10,2.18,799.0,1920,1080,2.6,Intel,0,1,Nvidia
1185,1203,Asus,Gaming,15.6,8,Windows 10,2.591,909.0,1920,1080,2.6,Intel,1,1,Nvidia
1186,1204,Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,1179.0,1920,1080,2.7,Intel,1,0,Intel
1187,1205,Acer,Notebook,15.6,4,Windows 10,2.23,691.0,1920,1080,2.5,Intel,1,0,Nvidia
1188,1206,Dell,Ultrabook,13.3,8,Other,1.23,1099.0,3200,1800,2.4,Intel,1,0,Intel
1189,1207,Acer,Gaming,17.3,16,Windows 10,4.2,2599.0,1920,1080,2.8,Intel,1,1,Nvidia
1190,1208,Lenovo,Gaming,15.6,8,Windows 10,2.4,819.0,1920,1080,2.5,Intel,0,1,Nvidia
1191,1209,Other,2 in 1 Convertible,12.3,4,Other,1.15,659.0,2400,1600,2.0,Samsung,0,0,
1192,1210,HP,Notebook,15.6,4,Windows 10,1.86,485.0,1366,768,2.5,Intel,0,1,Intel
1193,1211,Other,Ultrabook,12.0,8,Other,0.92,1163.0,2304,1440,1.1,Intel,0,0,Intel
1194,1212,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,1199.0,1920,1080,2.5,Intel,1,0,Intel
1195,1213,HP,Notebook,15.6,12,Windows 10,2.21,1327.0,1920,1080,2.8,Intel,1,1,Nvidia
1196,1214,Lenovo,Notebook,15.6,4,Other,1.9,368.0,1366,768,2.0,Intel,0,1,AMD
1197,1215,Asus,Gaming,17.3,16,Windows 10,4.3,2150.0,1920,1080,2.6,Intel,1,1,Nvidia
1198,1216,Acer,Notebook,15.6,4,Other,2.1,272.0,1366,768,2.0,Intel,0,1,Intel
1199,1217,Other,Gaming,17.3,16,Windows 10,2.43,2048.9,1920,1080,2.8,Intel,1,1,Nvidia
1200,1218,Dell,Notebook,15.6,4,Windows 10,2.3,499.0,1366,768,2.0,Intel,1,0,AMD
1201,1219,Lenovo,Notebook,15.6,8,Other,2.2,629.0,1366,768,2.5,Intel,0,1,Nvidia
1202,1220,Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,1285.0,1920,1080,1.8,Intel,1,0,Intel
1203,1221,Dell,Ultrabook,13.3,16,Windows 10,1.2,2680.0,3200,1800,2.7,Intel,1,0,Intel
1204,1222,Asus,Gaming,15.6,8,Windows 10,2.2,1169.0,1920,1080,2.6,Intel,0,1,Nvidia
1205,1223,Dell,Notebook,15.6,8,Windows 10,2.36,889.0,1920,1080,2.5,Intel,1,0,AMD
1206,1224,HP,Notebook,15.6,8,Windows 10,1.91,579.0,1366,768,2.5,Intel,1,0,Intel
1207,1225,Lenovo,Notebook,15.6,4,Windows 10,2.2,299.0,1366,768,2.2,AMD,0,1,AMD
1208,1226,Acer,Notebook,17.3,8,Windows 10,3.3,629.0,1600,900,2.0,Intel,0,1,Nvidia
1209,1227,Asus,Gaming,15.6,16,Windows 10,2.2,2449.0,1920,1080,2.8,Intel,1,1,Nvidia
1210,1228,Other,Ultrabook,12.0,8,Other,0.92,1279.0,2304,1440,1.2,Intel,0,0,Intel
1211,1229,Asus,Notebook,15.6,16,Windows 10,2.2,1749.0,1920,1080,2.8,Intel,1,1,Nvidia
1212,1230,Other,Gaming,17.3,16,Windows 10,2.43,1948.99,1920,1080,2.6,Intel,1,1,Nvidia
1213,1231,Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,999.0,1920,1080,2.5,Intel,1,0,Intel
1214,1232,Asus,Gaming,17.3,16,Windows 10,2.9,1949.0,1920,1080,2.8,Intel,1,1,Nvidia
1215,1233,Acer,Netbook,11.6,2,Other,1.3,174.0,1366,768,1.5,Intel,1,0,Intel
1216,1234,Acer,Notebook,17.3,4,Windows 10,3.3,598.0,1600,900,2.0,Intel,0,1,Nvidia
1217,1235,Lenovo,Notebook,17.3,8,Other,2.8,539.0,1600,900,2.5,Intel,0,1,Intel
1218,1236,Lenovo,Gaming,15.6,8,Windows 10,2.6,1272.0,1920,1080,2.6,Intel,1,1,Nvidia
1219,1237,Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,1149.0,1920,1080,1.3,Intel,1,0,Intel
1220,1238,Lenovo,Notebook,15.6,8,Windows 10,2.3,1529.0,1920,1080,2.6,Intel,1,0,Intel
1221,1239,Other,Gaming,15.6,8,Windows 10,2.2,1476.11,1920,1080,2.6,Intel,1,1,Nvidia
1222,1240,HP,Notebook,15.6,6,Windows 10,2.1,529.0,1920,1080,2.7,AMD,0,1,AMD
1223,1241,Dell,Ultrabook,12.5,8,Other,1.26,1713.37,1920,1080,2.4,Intel,1,0,Intel
